filename,gender,emotion,intensity,actor_id
data/processed/ravdess\03-01-07-01-02-01-18.wav,female,disgust,normal,18
data/processed/ravdess\03-01-07-01-02-01-19.wav,male,disgust,normal,19
data/processed/ravdess\03-01-07-01-02-01-20.wav,female,disgust,normal,20
data/processed/ravdess\03-01-07-01-02-01-21.wav,male,disgust,normal,21
data/processed/ravdess\03-01-07-01-02-01-22.wav,female,disgust,normal,22
data/processed/ravdess\03-01-07-01-02-01-23.wav,male,disgust,normal,23
data/processed/ravdess\03-01-07-01-02-01-24.wav,female,disgust,normal,24
data/processed/ravdess\03-01-07-01-02-02-01.wav,male,disgust,normal,01
data/processed/ravdess\03-01-07-01-02-02-02.wav,female,disgust,normal,02
data/processed/ravdess\03-01-07-01-02-02-03.wav,male,disgust,normal,03
data/processed/ravdess\03-01-07-01-02-02-04.wav,female,disgust,normal,04
data/processed/ravdess\03-01-07-01-02-02-05.wav,male,disgust,normal,05
data/processed/ravdess\03-01-07-01-02-02-06.wav,female,disgust,normal,06
data/processed/ravdess\03-01-07-01-02-02-07.wav,male,disgust,normal,07
data/processed/ravdess\03-01-07-01-02-02-08.wav,female,disgust,normal,08
data/processed/ravdess\03-01-07-01-02-02-09.wav,male,disgust,normal,09
data/processed/ravdess\03-01-07-01-02-02-10.wav,female,disgust,normal,10
data/processed/ravdess\03-01-07-01-02-02-11.wav,male,disgust,normal,11
data/processed/ravdess\03-01-07-01-02-02-12.wav,female,disgust,normal,12
data/processed/ravdess\03-01-07-01-02-02-13.wav,male,disgust,normal,13
data/processed/ravdess\03-01-07-01-02-02-14.wav,female,disgust,normal,14
data/processed/ravdess\03-01-07-01-02-02-15.wav,male,disgust,normal,15
data/processed/ravdess\03-01-07-01-02-02-16.wav,female,disgust,normal,16
data/processed/ravdess\03-01-07-01-02-02-17.wav,male,disgust,normal,17
data/processed/ravdess\03-01-07-01-02-02-18.wav,female,disgust,normal,18
data/processed/ravdess\03-01-07-01-02-02-19.wav,male,disgust,normal,19
data/processed/ravdess\03-01-07-01-02-02-20.wav,female,disgust,normal,20
data/processed/ravdess\03-01-07-01-02-02-21.wav,male,disgust,normal,21
data/processed/ravdess\03-01-07-01-02-02-22.wav,female,disgust,normal,22
data/processed/ravdess\03-01-07-01-02-02-23.wav,male,disgust,normal,23
data/processed/ravdess\03-01-07-01-02-02-24.wav,female,disgust,normal,24
data/processed/ravdess\03-01-07-02-01-01-01.wav,male,disgust,strong,01
data/processed/ravdess\03-01-07-02-01-01-02.wav,female,disgust,strong,02
data/processed/ravdess\03-01-07-02-01-01-03.wav,male,disgust,strong,03
data/processed/ravdess\03-01-07-02-01-01-04.wav,female,disgust,strong,04
data/processed/ravdess\03-01-07-02-01-01-05.wav,male,disgust,strong,05
data/processed/ravdess\03-01-07-02-01-01-06.wav,female,disgust,strong,06
data/processed/ravdess\03-01-07-02-01-01-07.wav,male,disgust,strong,07
data/processed/ravdess\03-01-07-02-01-01-08.wav,female,disgust,strong,08
data/processed/ravdess\03-01-07-02-01-01-09.wav,male,disgust,strong,09
data/processed/ravdess\03-01-07-02-01-01-10.wav,female,disgust,strong,10
data/processed/ravdess\03-01-07-02-01-01-11.wav,male,disgust,strong,11
data/processed/ravdess\03-01-07-02-01-01-12.wav,female,disgust,strong,12
data/processed/ravdess\03-01-07-02-01-01-13.wav,male,disgust,strong,13
data/processed/ravdess\03-01-07-02-01-01-14.wav,female,disgust,strong,14
data/processed/ravdess\03-01-07-02-01-01-15.wav,male,disgust,strong,15
data/processed/ravdess\03-01-07-02-01-01-16.wav,female,disgust,strong,16
data/processed/ravdess\03-01-07-02-01-01-17.wav,male,disgust,strong,17
data/processed/ravdess\03-01-07-02-01-01-18.wav,female,disgust,strong,18
data/processed/ravdess\03-01-07-02-01-01-19.wav,male,disgust,strong,19
data/processed/ravdess\03-01-07-02-01-01-20.wav,female,disgust,strong,20
data/processed/ravdess\03-01-07-02-01-01-21.wav,male,disgust,strong,21
data/processed/ravdess\03-01-07-02-01-01-22.wav,female,disgust,strong,22
data/processed/ravdess\03-01-07-02-01-01-23.wav,male,disgust,strong,23
data/processed/ravdess\03-01-07-02-01-01-24.wav,female,disgust,strong,24
data/processed/ravdess\03-01-07-02-01-02-01.wav,male,disgust,strong,01
data/processed/ravdess\03-01-07-02-01-02-02.wav,female,disgust,strong,02
data/processed/ravdess\03-01-07-02-01-02-03.wav,male,disgust,strong,03
data/processed/ravdess\03-01-07-02-01-02-04.wav,female,disgust,strong,04
data/processed/ravdess\03-01-07-02-01-02-05.wav,male,disgust,strong,05
data/processed/ravdess\03-01-07-02-01-02-06.wav,female,disgust,strong,06
data/processed/ravdess\03-01-07-02-01-02-07.wav,male,disgust,strong,07
data/processed/ravdess\03-01-07-02-01-02-08.wav,female,disgust,strong,08
data/processed/ravdess\03-01-07-02-01-02-09.wav,male,disgust,strong,09
data/processed/ravdess\03-01-07-02-01-02-10.wav,female,disgust,strong,10
data/processed/ravdess\03-01-07-02-01-02-11.wav,male,disgust,strong,11
data/processed/ravdess\03-01-07-02-01-02-12.wav,female,disgust,strong,12
data/processed/ravdess\03-01-07-02-01-02-13.wav,male,disgust,strong,13
data/processed/ravdess\03-01-07-02-01-02-14.wav,female,disgust,strong,14
data/processed/ravdess\03-01-07-02-01-02-15.wav,male,disgust,strong,15
data/processed/ravdess\03-01-07-02-01-02-16.wav,female,disgust,strong,16
data/processed/ravdess\03-01-07-02-01-02-17.wav,male,disgust,strong,17
data/processed/ravdess\03-01-07-02-01-02-18.wav,female,disgust,strong,18
data/processed/ravdess\03-01-07-02-01-02-19.wav,male,disgust,strong,19
data/processed/ravdess\03-01-07-02-01-02-20.wav,female,disgust,strong,20
data/processed/ravdess\03-01-07-02-01-02-21.wav,male,disgust,strong,21
data/processed/ravdess\03-01-07-02-01-02-22.wav,female,disgust,strong,22
data/processed/ravdess\03-01-07-02-01-02-23.wav,male,disgust,strong,23
data/processed/ravdess\03-01-07-02-01-02-24.wav,female,disgust,strong,24
data/processed/ravdess\03-01-07-02-02-01-01.wav,male,disgust,strong,01
data/processed/ravdess\03-01-07-02-02-01-02.wav,female,disgust,strong,02
data/processed/ravdess\03-01-07-02-02-01-03.wav,male,disgust,strong,03
data/processed/ravdess\03-01-07-02-02-01-04.wav,female,disgust,strong,04
data/processed/ravdess\03-01-07-02-02-01-05.wav,male,disgust,strong,05
data/processed/ravdess\03-01-07-02-02-01-06.wav,female,disgust,strong,06
data/processed/ravdess\03-01-07-02-02-01-07.wav,male,disgust,strong,07
data/processed/ravdess\03-01-07-02-02-01-08.wav,female,disgust,strong,08
data/processed/ravdess\03-01-07-02-02-01-09.wav,male,disgust,strong,09
data/processed/ravdess\03-01-07-02-02-01-10.wav,female,disgust,strong,10
data/processed/ravdess\03-01-07-02-02-01-11.wav,male,disgust,strong,11
data/processed/ravdess\03-01-07-02-02-01-12.wav,female,disgust,strong,12
data/processed/ravdess\03-01-07-02-02-01-13.wav,male,disgust,strong,13
data/processed/ravdess\03-01-07-02-02-01-14.wav,female,disgust,strong,14
data/processed/ravdess\03-01-07-02-02-01-15.wav,male,disgust,strong,15
data/processed/ravdess\03-01-07-02-02-01-16.wav,female,disgust,strong,16
data/processed/ravdess\03-01-07-02-02-01-17.wav,male,disgust,strong,17
data/processed/ravdess\03-01-07-02-02-01-18.wav,female,disgust,strong,18
data/processed/ravdess\03-01-07-02-02-01-19.wav,male,disgust,strong,19
data/processed/ravdess\03-01-07-02-02-01-20.wav,female,disgust,strong,20
data/processed/ravdess\03-01-07-02-02-01-21.wav,male,disgust,strong,21
data/processed/ravdess\03-01-07-02-02-01-22.wav,female,disgust,strong,22
data/processed/ravdess\03-01-07-02-02-01-23.wav,male,disgust,strong,23
data/processed/ravdess\03-01-07-02-02-01-24.wav,female,disgust,strong,24
data/processed/ravdess\03-01-07-02-02-02-01.wav,male,disgust,strong,01
data/processed/ravdess\03-01-07-02-02-02-02.wav,female,disgust,strong,02
data/processed/ravdess\03-01-07-02-02-02-03.wav,male,disgust,strong,03
data/processed/ravdess\03-01-07-02-02-02-04.wav,female,disgust,strong,04
data/processed/ravdess\03-01-07-02-02-02-05.wav,male,disgust,strong,05
data/processed/ravdess\03-01-07-02-02-02-06.wav,female,disgust,strong,06
data/processed/ravdess\03-01-07-02-02-02-07.wav,male,disgust,strong,07
data/processed/ravdess\03-01-07-02-02-02-08.wav,female,disgust,strong,08
data/processed/ravdess\03-01-07-02-02-02-09.wav,male,disgust,strong,09
data/processed/ravdess\03-01-07-02-02-02-10.wav,female,disgust,strong,10
data/processed/ravdess\03-01-07-02-02-02-11.wav,male,disgust,strong,11
data/processed/ravdess\03-01-07-02-02-02-12.wav,female,disgust,strong,12
data/processed/ravdess\03-01-07-02-02-02-13.wav,male,disgust,strong,13
data/processed/ravdess\03-01-07-02-02-02-14.wav,female,disgust,strong,14
data/processed/ravdess\03-01-07-02-02-02-15.wav,male,disgust,strong,15
data/processed/ravdess\03-01-07-02-02-02-16.wav,female,disgust,strong,16
data/processed/ravdess\03-01-07-02-02-02-17.wav,male,disgust,strong,17
data/processed/ravdess\03-01-07-02-02-02-18.wav,female,disgust,strong,18
data/processed/ravdess\03-01-07-02-02-02-19.wav,male,disgust,strong,19
data/processed/ravdess\03-01-07-02-02-02-20.wav,female,disgust,strong,20
data/processed/ravdess\03-01-07-02-02-02-21.wav,male,disgust,strong,21
data/processed/ravdess\03-01-07-02-02-02-22.wav,female,disgust,strong,22
data/processed/ravdess\03-01-07-02-02-02-23.wav,male,disgust,strong,23
data/processed/ravdess\03-01-07-02-02-02-24.wav,female,disgust,strong,24
data/processed/ravdess\03-01-08-01-01-01-01.wav,male,surprised,normal,01
data/processed/ravdess\03-01-08-01-01-01-02.wav,female,surprised,normal,02
data/processed/ravdess\03-01-08-01-01-01-03.wav,male,surprised,normal,03
data/processed/ravdess\03-01-08-01-01-01-04.wav,female,surprised,normal,04
data/processed/ravdess\03-01-08-01-01-01-05.wav,male,surprised,normal,05
data/processed/ravdess\03-01-08-01-01-01-06.wav,female,surprised,normal,06
data/processed/ravdess\03-01-08-01-01-01-07.wav,male,surprised,normal,07
data/processed/ravdess\03-01-08-01-01-01-08.wav,female,surprised,normal,08
data/processed/ravdess\03-01-08-01-01-01-09.wav,male,surprised,normal,09
data/processed/ravdess\03-01-08-01-01-01-10.wav,female,surprised,normal,10
data/processed/ravdess\03-01-08-01-01-01-11.wav,male,surprised,normal,11
data/processed/ravdess\03-01-08-01-01-01-12.wav,female,surprised,normal,12
data/processed/ravdess\03-01-08-01-01-01-13.wav,male,surprised,normal,13
data/processed/ravdess\03-01-08-01-01-01-14.wav,female,surprised,normal,14
data/processed/ravdess\03-01-08-01-01-01-15.wav,male,surprised,normal,15
data/processed/ravdess\03-01-08-01-01-01-16.wav,female,surprised,normal,16
data/processed/ravdess\03-01-08-01-01-01-17.wav,male,surprised,normal,17
data/processed/ravdess\03-01-08-01-01-01-18.wav,female,surprised,normal,18
data/processed/ravdess\03-01-08-01-01-01-19.wav,male,surprised,normal,19
data/processed/ravdess\03-01-08-01-01-01-20.wav,female,surprised,normal,20
data/processed/ravdess\03-01-08-01-01-01-21.wav,male,surprised,normal,21
data/processed/ravdess\03-01-08-01-01-01-22.wav,female,surprised,normal,22
data/processed/ravdess\03-01-08-01-01-01-23.wav,male,surprised,normal,23
data/processed/ravdess\03-01-08-01-01-01-24.wav,female,surprised,normal,24
data/processed/ravdess\03-01-08-01-01-02-01.wav,male,surprised,normal,01
data/processed/ravdess\03-01-08-01-01-02-02.wav,female,surprised,normal,02
data/processed/ravdess\03-01-08-01-01-02-03.wav,male,surprised,normal,03
data/processed/ravdess\03-01-08-01-01-02-04.wav,female,surprised,normal,04
data/processed/ravdess\03-01-08-01-01-02-05.wav,male,surprised,normal,05
data/processed/ravdess\03-01-08-01-01-02-06.wav,female,surprised,normal,06
data/processed/ravdess\03-01-08-01-01-02-07.wav,male,surprised,normal,07
data/processed/ravdess\03-01-08-01-01-02-08.wav,female,surprised,normal,08
data/processed/ravdess\03-01-08-01-01-02-09.wav,male,surprised,normal,09
data/processed/ravdess\03-01-08-01-01-02-10.wav,female,surprised,normal,10
data/processed/ravdess\03-01-08-01-01-02-11.wav,male,surprised,normal,11
data/processed/ravdess\03-01-08-01-01-02-12.wav,female,surprised,normal,12
data/processed/ravdess\03-01-08-01-01-02-13.wav,male,surprised,normal,13
data/processed/ravdess\03-01-08-01-01-02-14.wav,female,surprised,normal,14
data/processed/ravdess\03-01-08-01-01-02-15.wav,male,surprised,normal,15
data/processed/ravdess\03-01-08-01-01-02-16.wav,female,surprised,normal,16
data/processed/ravdess\03-01-08-01-01-02-17.wav,male,surprised,normal,17
data/processed/ravdess\03-01-08-01-01-02-18.wav,female,surprised,normal,18
data/processed/ravdess\03-01-08-01-01-02-19.wav,male,surprised,normal,19
data/processed/ravdess\03-01-08-01-01-02-20.wav,female,surprised,normal,20
data/processed/ravdess\03-01-08-01-01-02-21.wav,male,surprised,normal,21
data/processed/ravdess\03-01-08-01-01-02-22.wav,female,surprised,normal,22
data/processed/ravdess\03-01-08-01-01-02-23.wav,male,surprised,normal,23
data/processed/ravdess\03-01-08-01-01-02-24.wav,female,surprised,normal,24
data/processed/ravdess\03-01-08-01-02-01-01.wav,male,surprised,normal,01
data/processed/ravdess\03-01-08-01-02-01-02.wav,female,surprised,normal,02
data/processed/ravdess\03-01-08-01-02-01-03.wav,male,surprised,normal,03
data/processed/ravdess\03-01-08-01-02-01-04.wav,female,surprised,normal,04
data/processed/ravdess\03-01-08-01-02-01-05.wav,male,surprised,normal,05
data/processed/ravdess\03-01-08-01-02-01-06.wav,female,surprised,normal,06
data/processed/ravdess\03-01-08-01-02-01-07.wav,male,surprised,normal,07
data/processed/ravdess\03-01-08-01-02-01-08.wav,female,surprised,normal,08
data/processed/ravdess\03-01-08-01-02-01-09.wav,male,surprised,normal,09
data/processed/ravdess\03-01-08-01-02-01-10.wav,female,surprised,normal,10
data/processed/ravdess\03-01-08-01-02-01-11.wav,male,surprised,normal,11
data/processed/ravdess\03-01-08-01-02-01-12.wav,female,surprised,normal,12
data/processed/ravdess\03-01-08-01-02-01-13.wav,male,surprised,normal,13
data/processed/ravdess\03-01-08-01-02-01-14.wav,female,surprised,normal,14
data/processed/ravdess\03-01-08-01-02-01-15.wav,male,surprised,normal,15
data/processed/ravdess\03-01-08-01-02-01-16.wav,female,surprised,normal,16
data/processed/ravdess\03-01-08-01-02-01-17.wav,male,surprised,normal,17
data/processed/ravdess\03-01-08-01-02-01-18.wav,female,surprised,normal,18
data/processed/ravdess\03-01-08-01-02-01-19.wav,male,surprised,normal,19
data/processed/ravdess\03-01-08-01-02-01-20.wav,female,surprised,normal,20
data/processed/ravdess\03-01-08-01-02-01-21.wav,male,surprised,normal,21
data/processed/ravdess\03-01-08-01-02-01-22.wav,female,surprised,normal,22
data/processed/ravdess\03-01-08-01-02-01-23.wav,male,surprised,normal,23
data/processed/ravdess\03-01-08-01-02-01-24.wav,female,surprised,normal,24
data/processed/ravdess\03-01-08-01-02-02-01.wav,male,surprised,normal,01
data/processed/ravdess\03-01-08-01-02-02-02.wav,female,surprised,normal,02
data/processed/ravdess\03-01-08-01-02-02-03.wav,male,surprised,normal,03
data/processed/ravdess\03-01-08-01-02-02-04.wav,female,surprised,normal,04
data/processed/ravdess\03-01-08-01-02-02-05.wav,male,surprised,normal,05
data/processed/ravdess\03-01-08-01-02-02-06.wav,female,surprised,normal,06
data/processed/ravdess\03-01-08-01-02-02-07.wav,male,surprised,normal,07
data/processed/ravdess\03-01-08-01-02-02-08.wav,female,surprised,normal,08
data/processed/ravdess\03-01-08-01-02-02-09.wav,male,surprised,normal,09
data/processed/ravdess\03-01-08-01-02-02-10.wav,female,surprised,normal,10
data/processed/ravdess\03-01-08-01-02-02-11.wav,male,surprised,normal,11
data/processed/ravdess\03-01-08-01-02-02-12.wav,female,surprised,normal,12
data/processed/ravdess\03-01-08-01-02-02-13.wav,male,surprised,normal,13
data/processed/ravdess\03-01-08-01-02-02-14.wav,female,surprised,normal,14
data/processed/ravdess\03-01-08-01-02-02-15.wav,male,surprised,normal,15
data/processed/ravdess\03-01-08-01-02-02-16.wav,female,surprised,normal,16
data/processed/ravdess\03-01-08-01-02-02-17.wav,male,surprised,normal,17
data/processed/ravdess\03-01-08-01-02-02-18.wav,female,surprised,normal,18
data/processed/ravdess\03-01-08-01-02-02-19.wav,male,surprised,normal,19
data/processed/ravdess\03-01-08-01-02-02-20.wav,female,surprised,normal,20
data/processed/ravdess\03-01-08-01-02-02-21.wav,male,surprised,normal,21
data/processed/ravdess\03-01-08-01-02-02-22.wav,female,surprised,normal,22
data/processed/ravdess\03-01-08-01-02-02-23.wav,male,surprised,normal,23
data/processed/ravdess\03-01-08-01-02-02-24.wav,female,surprised,normal,24
data/processed/ravdess\03-01-08-02-01-01-01.wav,male,surprised,strong,01
data/processed/ravdess\03-01-08-02-01-01-02.wav,female,surprised,strong,02
data/processed/ravdess\03-01-08-02-01-01-03.wav,male,surprised,strong,03
data/processed/ravdess\03-01-08-02-01-01-04.wav,female,surprised,strong,04
data/processed/ravdess\03-01-08-02-01-01-05.wav,male,surprised,strong,05
data/processed/ravdess\03-01-08-02-01-01-06.wav,female,surprised,strong,06
data/processed/ravdess\03-01-08-02-01-01-07.wav,male,surprised,strong,07
data/processed/ravdess\03-01-08-02-01-01-08.wav,female,surprised,strong,08
data/processed/ravdess\03-01-08-02-01-01-09.wav,male,surprised,strong,09
data/processed/ravdess\03-01-08-02-01-01-10.wav,female,surprised,strong,10
data/processed/ravdess\03-01-08-02-01-01-11.wav,male,surprised,strong,11
data/processed/ravdess\03-01-08-02-01-01-12.wav,female,surprised,strong,12
data/processed/ravdess\03-01-08-02-01-01-13.wav,male,surprised,strong,13
data/processed/ravdess\03-01-08-02-01-01-14.wav,female,surprised,strong,14
data/processed/ravdess\03-01-08-02-01-01-15.wav,male,surprised,strong,15
data/processed/ravdess\03-01-08-02-01-01-16.wav,female,surprised,strong,16
data/processed/ravdess\03-01-08-02-01-01-17.wav,male,surprised,strong,17
data/processed/ravdess\03-01-08-02-01-01-18.wav,female,surprised,strong,18
data/processed/ravdess\03-01-08-02-01-01-19.wav,male,surprised,strong,19
data/processed/ravdess\03-01-08-02-01-01-20.wav,female,surprised,strong,20
data/processed/ravdess\03-01-08-02-01-01-21.wav,male,surprised,strong,21
data/processed/ravdess\03-01-08-02-01-01-22.wav,female,surprised,strong,22
data/processed/ravdess\03-01-08-02-01-01-23.wav,male,surprised,strong,23
data/processed/ravdess\03-01-08-02-01-01-24.wav,female,surprised,strong,24
data/processed/ravdess\03-01-08-02-01-02-01.wav,male,surprised,strong,01
data/processed/ravdess\03-01-08-02-01-02-02.wav,female,surprised,strong,02
data/processed/ravdess\03-01-08-02-01-02-03.wav,male,surprised,strong,03
data/processed/ravdess\03-01-08-02-01-02-04.wav,female,surprised,strong,04
data/processed/ravdess\03-01-08-02-01-02-05.wav,male,surprised,strong,05
data/processed/ravdess\03-01-08-02-01-02-06.wav,female,surprised,strong,06
data/processed/ravdess\03-01-08-02-01-02-07.wav,male,surprised,strong,07
data/processed/ravdess\03-01-08-02-01-02-08.wav,female,surprised,strong,08
data/processed/ravdess\03-01-08-02-01-02-09.wav,male,surprised,strong,09
data/processed/ravdess\03-01-08-02-01-02-10.wav,female,surprised,strong,10
data/processed/ravdess\03-01-08-02-01-02-11.wav,male,surprised,strong,11
data/processed/ravdess\03-01-08-02-01-02-12.wav,female,surprised,strong,12
data/processed/ravdess\03-01-08-02-01-02-13.wav,male,surprised,strong,13
data/processed/ravdess\03-01-08-02-01-02-14.wav,female,surprised,strong,14
data/processed/ravdess\03-01-08-02-01-02-15.wav,male,surprised,strong,15
data/processed/ravdess\03-01-08-02-01-02-16.wav,female,surprised,strong,16
data/processed/ravdess\03-01-08-02-01-02-17.wav,male,surprised,strong,17
data/processed/ravdess\03-01-08-02-01-02-18.wav,female,surprised,strong,18
data/processed/ravdess\03-01-08-02-01-02-19.wav,male,surprised,strong,19
data/processed/ravdess\03-01-08-02-01-02-20.wav,female,surprised,strong,20
data/processed/ravdess\03-01-08-02-01-02-21.wav,male,surprised,strong,21
data/processed/ravdess\03-01-08-02-01-02-22.wav,female,surprised,strong,22
data/processed/ravdess\03-01-08-02-01-02-23.wav,male,surprised,strong,23
data/processed/ravdess\03-01-08-02-01-02-24.wav,female,surprised,strong,24
data/processed/ravdess\03-01-08-02-02-01-01.wav,male,surprised,strong,01
data/processed/ravdess\03-01-08-02-02-01-02.wav,female,surprised,strong,02
data/processed/ravdess\03-01-08-02-02-01-03.wav,male,surprised,strong,03
data/processed/ravdess\03-01-08-02-02-01-04.wav,female,surprised,strong,04
data/processed/ravdess\03-01-08-02-02-01-05.wav,male,surprised,strong,05
data/processed/ravdess\03-01-08-02-02-01-06.wav,female,surprised,strong,06
data/processed/ravdess\03-01-08-02-02-01-07.wav,male,surprised,strong,07
data/processed/ravdess\03-01-08-02-02-01-08.wav,female,surprised,strong,08
data/processed/ravdess\03-01-08-02-02-01-09.wav,male,surprised,strong,09
data/processed/ravdess\03-01-08-02-02-01-10.wav,female,surprised,strong,10
data/processed/ravdess\03-01-08-02-02-01-11.wav,male,surprised,strong,11
data/processed/ravdess\03-01-08-02-02-01-12.wav,female,surprised,strong,12
data/processed/ravdess\03-01-08-02-02-01-13.wav,male,surprised,strong,13
data/processed/ravdess\03-01-08-02-02-01-14.wav,female,surprised,strong,14
data/processed/ravdess\03-01-08-02-02-01-15.wav,male,surprised,strong,15
data/processed/ravdess\03-01-08-02-02-01-16.wav,female,surprised,strong,16
data/processed/ravdess\03-01-08-02-02-01-17.wav,male,surprised,strong,17
data/processed/ravdess\03-01-08-02-02-01-18.wav,female,surprised,strong,18
data/processed/ravdess\03-01-08-02-02-01-19.wav,male,surprised,strong,19
data/processed/ravdess\03-01-08-02-02-01-20.wav,female,surprised,strong,20
data/processed/ravdess\03-01-08-02-02-01-21.wav,male,surprised,strong,21
data/processed/ravdess\03-01-08-02-02-01-22.wav,female,surprised,strong,22
data/processed/ravdess\03-01-08-02-02-01-23.wav,male,surprised,strong,23
data/processed/ravdess\03-01-08-02-02-01-24.wav,female,surprised,strong,24
data/processed/ravdess\03-01-08-02-02-02-01.wav,male,surprised,strong,01
data/processed/ravdess\03-01-08-02-02-02-02.wav,female,surprised,strong,02
data/processed/ravdess\03-01-08-02-02-02-03.wav,male,surprised,strong,03
data/processed/ravdess\03-01-08-02-02-02-04.wav,female,surprised,strong,04
data/processed/ravdess\03-01-08-02-02-02-05.wav,male,surprised,strong,05
data/processed/ravdess\03-01-08-02-02-02-06.wav,female,surprised,strong,06
data/processed/ravdess\03-01-08-02-02-02-07.wav,male,surprised,strong,07
data/processed/ravdess\03-01-08-02-02-02-08.wav,female,surprised,strong,08
data/processed/ravdess\03-01-08-02-02-02-09.wav,male,surprised,strong,09
data/processed/ravdess\03-01-08-02-02-02-10.wav,female,surprised,strong,10
data/processed/ravdess\03-01-08-02-02-02-11.wav,male,surprised,strong,11
data/processed/ravdess\03-01-08-02-02-02-12.wav,female,surprised,strong,12
data/processed/ravdess\03-01-08-02-02-02-13.wav,male,surprised,strong,13
data/processed/ravdess\03-01-08-02-02-02-14.wav,female,surprised,strong,14
data/processed/ravdess\03-01-08-02-02-02-15.wav,male,surprised,strong,15
data/processed/ravdess\03-01-08-02-02-02-16.wav,female,surprised,strong,16
data/processed/ravdess\03-01-08-02-02-02-17.wav,male,surprised,strong,17
data/processed/ravdess\03-01-08-02-02-02-18.wav,female,surprised,strong,18
data/processed/ravdess\03-01-08-02-02-02-19.wav,male,surprised,strong,19
data/processed/ravdess\03-01-08-02-02-02-20.wav,female,surprised,strong,20
data/processed/ravdess\03-01-08-02-02-02-21.wav,male,surprised,strong,21
data/processed/ravdess\03-01-08-02-02-02-22.wav,female,surprised,strong,22
data/processed/ravdess\03-01-08-02-02-02-23.wav,male,surprised,strong,23
data/processed/ravdess\03-01-08-02-02-02-24.wav,female,surprised,strong,24
